qid,question_text,target
0011d60461995abd2c5c,Why do police officers get to go on paid administrative leave before getting fired where the average joe just gets fired? Who negotiated this inequality?,0
0011ecf86bc06b14e00a,How can I become certified in Revit?,0
0011f05559d7a04ae35a,What is the primary cause of Post-Traumatic Stress disorder in the Military?,0
0011f638325960db439f,Is a soy latte a healthy drink?,0
0011fc21004d8d29893b,Why would a deployed Army Ranger ask for a Steam Gift Card?,0
001201bb254c652189ca,Which type of clutch is used in Activa?,0
001213994b375f405bfe,"In psychology, what is compliance?",0
00121f19821256eca5ce,"As an exceptionally or profound gifted individual, which way of thinking is most dominant, verbal or non-verbal?",0
001220e1d599603b8466,How much weight can I stack on top of my laptop?,0
00122f1f19b2d4434d9a,How do I become scientist after class 12?,0
00123d8a45b24c9b898b,"Why if a man who has had me over 5 times. Who we both know are attracted to and like each other, ask why I came when he asks me over? Is he looking for confirmation? When there I stay for 3/4 hours at a time.",0
0012439dc9922b4ef662,How much a new lawyer earns in India? And how many types of lawyers are there?,0
00125c47ee25377049c5,My Samsung Galaxy S6 edge is not being recognized by any PC's or USB flash drives. How can I fix this issue?,0
001260650fca0b3b6843,What would have Stalin thought of the late cold war era Soviet Union?,0
0012607de5388946c2f2,"Which army was better, Spartan or Roman?",0
00128a318c9bae69c512,What should I reply when I ask my friend for a little help and he tells me jocularly that I will have to pay for his help?,0
00128e3fb2407e8da0dd,What are the steps to become an analyst in cricket (be it video or data)?,0
0012b33ee2f20e29bfc8,What are some characteristics of deoxyribose and ribose sugar?,0
0012bcf832eb0d8ee1b3,Is dear Zindagi a good movie?,0
0012d1c7679cab46dd1d,What is it like to work as an employee for Oprah?,0
0012d9af133219e1b370,What is the meaning of relationship with a girl from two year?,0
0012ebc312afe63fcc03,Which MBA program is suitable for a doctor in the field of private practice for over 30 years?,0
001307632a5ccfb0f0fe,Why didn't the Romans conquer Ireland they failed to conquer Scotland?,0
001308fe22177d2c5979,How much money do I need to buy a gas station?,0
0013149f6c49a3bd112b,What is the ladder operator method for determining the energy eigenvalues in a quantum harmonic oscillator?,0
00133ee08b5cc3b60b39,"If XRP doesn't gain mass adoption, what would most likely be the causes?",0
00134ea8067289ad217b,What animals are native to Spain?,0
001367d37bb73f5c0bb5,Can coffee make you more productive?,0
00136ce70824056f2421,Create the most advanced animal ever from currently living or extinct speciesâ¦?,0
00137a13c7873f46bbf6,Where is a good place for filming time lapse videos of planes landing in Heathrow airport?,0
00138b3457747a7274ee,What are the roles of Royal British Guards?,0
00138c86bf37c140da22,"Excluding online / e-commerce businesses like Uber & AirBnB, what's the best referral program you've heard about or used?",0
00139880baef1e0b7d3e,What was the main reason of conflict between Suhrawardy and Bhashani?,0
0013a124ad120f50d7e4,Can I buy airticket with Amadeus after booking it? And how?,0
0013a1a5d95e750a7c05,Why can't I become a businessman?,0
0013bc848755b882e15f,Can weed be a good antidepressant?,0
0013c534c0445765d0a8,How much is the world worth?,0
0013c80c2c574eebe13e,"If you had to choose between Instagram and Quora, what would you choose?",0
0013e200c87d0df0e449,What is the past form of must have been?,0
0013e5845d851279d615,What are some of the good textbooks for learning philosophical logic for an absolute beginner?,0
0013f652696acac41861,How can we Indians make Sri Lankan people understand that India created and funded the LTTE for the benefit of Sri Lanka itself and India didn't have any ill intentions?,0
001406b747da3e9bba46,What is the best way to consume a lot of educational material?,0
001407d1e10d41769bbf,Can my followers see my anonymous questions? (Since 2017 anonymity changes)?,0
0014203466312aae5737,How does Lady Macbeth plan to kill Duncan in Shakespeare's play?,0
00143146e05399b5f352,Why don't the Gulf Arab post pictures of women in their countries?,0
0014367d617fb78bebb1,How free or democratic is in the USA? What does it mean to you personally?,0
00144cc39182b32d7140,What are the modern superstitions blindly believed by educated masses?,0
00145962517d0096b06c,How can I convince a 6 year old to eat healthy?,0
0014630cb04444f0aac2,What are the disadvantages of using React Native for developing native apps (e.g. instead of Swift)?,0
00147150ab9d03d5238f,What is the mindset and motives of the westerners who join ISIS?,0
00148a87723d5d988a92,How do I become a Delivery partner at Amazon?,0
0014993dba1084051bcf,Who is the sexiest female in the world?,0
0014a0fc6d11cdf9a91f,What happened to LSI Corporation?,0
0014b39cafb14d18529e,I almost constantly feel uneasy. Why?,0
0014b4e71649b951794f,How can I find a government job?,0
0014b857f39294f7d4a5,What is the difference between a split squat and a lunge?,0
0014cb4ffe14aae10a5d,"Where can I download test bank for Entrepreneurship The Art, Science, and Process for Success, Bamford, 2e?",0
0014d3ec37334157ea82,How many students appear for Imucet every year?,0
0014e5f03b07bf2a1ff9,What does a certified energy auditor do?,0
0014edac61533ee16e2f,"What really happens in ""flapping/r-voicing"" English dialects when unstressed /t/ or /d/ are preceded by /n/ (e.g. /nt/ and /nd/ in ""winter, blender"")? Is it a nasalized tap [É¾Ì], [nÉ], [nÉ¾] or just [n] with the /t, d/ dropping (winter-winner merger)?",0
001506059f00dcd93664,"Who are you going to meet, if you go to heaven?",0
0015159fd6d04e51c59a,Why wasn't John Diggle the Green Arrow in Crisis on Earth-X? Arrow S6E7 seemed to conclusively show him taking up the mantle.,0
0015180e5256a2a8d2ec,Do the royals prefer William to Harry?,0
001520c67915547d0dd5,Is it necessary to disclose your salary from the last employer while interviewing in a new company in IT?,0
001552fa2d0f539ba667,How many optionals are there in up pcs 2017 exam?,0
001553af3bcc504208a8,Why is Relational Algebra s the basis for relational databases?,0
001554dbea2fcef5729c,What is the difference between structural breaks and regime shifts?,0
00155a4893a5b19205f0,What's some of the biggest book discussion websites/forums?,0
00157735f6abcfc8106e,When did DeviantArt's fetish culture become as prevalent as it is now? And how can the site moderate this content better without being too tyrannical?,0
001583e5d5aa24fda8d2,On what day are checks being mailed out for July?,0
001586c85a7111e7665f,What kind of therapy can help you forget a memory? Does hypnosis actually work?,0
00159f3f4c3a10024fb9,"Why at times I can sing perfecty and can hit every single note easily, and then at times I stuter when I speak and can't even sing and become out of breathe?",0
0015a0bfd83e1fa30b73,Which black superhero can beat Superman or is as strong as him?,0
0015a1f68b995da44faa,What is the difference between a maverick and an indecisive person?,0
0015a7fe295bf3aa5e97,Why do trading card game copanies pretend like kids are their main demographic when 90% of their customers are above 20 years old?,0
0015b97b99a430fb3717,What different magic does the Lucas sequence have than the Fibonacci?,0
0015cba53efe2d6c40d9,What did you buy on a hunch that turned out to be the smartest investment you ever made?,0
0015e08d95dff9558a93,Can I crack JEE Advanced with AIR 1 if I study one year having good basic knowledge?,0
0015f2ee7e0a181fe768,What is the most recognizable short story?,0
0015f6db357919f720e8,Does the skin get affected after shaving the hair (skin on arms and legs)?,0
0015fe8cdaeb6f701d3e,How can I use real time database on my WordPress website?,0
00160e2b98f581e21ec8,What are the procedures (FORMS) to be followed to accept loans from director is a NRI?,0
00161181689a550478f9,What if the Indians had been in place of the Red Sox in the 2007 World Series?,0
00161b740203d84cc264,Why are citizens of The Netherlands called Dutch?,0
00162c09fea2168a32e2,Why do so many Asians wear masks?,0
0016357dd00da19897ca,What are the Chinese fortune sticks meanings?,0
0016589b372f1c1eb903,How can I find out the carrier by only using the tracking number in the UK?,0
00165bc540db41eba85c,Why do I love starting fights and making people angry?,0
00166855d7ba34925882,Should I use my brain more?,0
00167522d319f8ac3dee,How does the electrostatic force f revolving electron becomes equal to the centripetal force?,0
001679926f03735b7ce6,How does bikini look like?,0
001686940e8792f83be6,What is a 1969 100 dollar worth?,0
001689a792974397f88f,Why did my clock stop at 3:00 in the morning?,0
00168b9938401250ca20,What is the difference between dimension table and fact table?,0
00168dfb206f15c9d227,How dangerous of an animal is a mandrill?,0
00168feb7d3492a0bea1,What are some ways for a layperson to profit from a country's currency failing?,0
0016974b878d96f4deba,How can certain pro-lifers call themselves that when they believe a woman should die than have an abortion to save her life?,0
0016a47c90ac0b658d6f,How is asking a data scientist to analyze the national economy different than asking an economist to analyze the same economy?,0
0016a66f5e7298df04d2,How can I get Bansal classes sheets?,0
0016b2263ebbe71b2d38,"Aren't religious people afraid that their deceased loved ones are watching them while they're using the bathroom, masturbating or having sex?",0
0016c4f69b19674b9946,How much weight can a toy wooden boat hold in kilograms?,0
0016c7456d44024392cf,Is there a way to report a business review of your business on Facebook? How do you do it?,0
0016f0a816a246aa9c98,Which models does the Chevrolet Caprice PPV primarily compete with? How do they compare?,0
0016f409865edd3db89b,What type of franchise can be thought of in a city like Surat (Gujarat) with a small investment?,0
0016fd702c244fbcbd1a,How do I score good marks in economic application for ICSE examinaton?,0
001704647213a21db886,How does radar guidance for anti-aircraft guns work?,0
00170d2bb5236246a76e,Why was a non-offensive photo without nudity or profanity deleted?,0
001711e6510babb51cb0,Why are Chik-Fil-A's restaurants always so nice compared to most other chains?,0
00171341f9bde0562046,Is there any way to get insurance of damaged two wheeler?,0
0017180f819753460c5c,What are my chances to grab an MBBS seat under 85% state quota in West Bengal with 437 marks in NEET 2017 in a government college?,0
00171cc1cc563babed09,What are some unique live/study abroad experiences that you have?,0
0017209fdc0cb5e057c3,"When he has to go somewhere or take or do something for his sister, he says I can go but when I do 5 min in the car ride he starts a fight and accuses me and says im ruining his day why?",0
001752a54bf15792603e,"What does curvature of space time mean. We know that there isn't a humongous net in space that is curved, so what is it?",0
00176456d6ddced07e7b,How harmful is electromagnetic interference?,0
00176686b72a7ab45980,How can I distinguish between relative scales such as B-flat major and G-minor or C major and A minor?,0
00176fb431dd99a30307,Do we feel our breath?,0
001786289fc5ec772799,What are the reasons for drug trafficking?,0
0017b4475be5b467a34d,What should the normal fetal heart rate be during pregnancy?,0
0017ba49f77d868ac26b,How can shoulder pads protect you in American football?,0
0017c2a0ca8e0154bc83,"My ex-girlfriend and I live in different countries, we are very much in love, and cannot be together for 3 more years. What should we do?",0
